

"NE Report"
"Save Time: 10/12/2017 17:11:56"
"User Name:u2000tn-AndAlNesterenko"
""

"Total 523 Records"

"NE Name","NE Type","NE IP Address","NE MAC Address","NE ID","Software Version","Physical Location","Create Time","Fiber/Cable Count","Running Status","Subnet","Subnet Path","Alias","Remarks","Patch Version List","Customized Column","LSR ID","Maintenance Status","Gateway Type","Gateway","Optical NE","Subrack Type","Conference Call","Orderwire Phone","NE Subtype"
atn2-45-Yablonevaya53.PYATK,ATN910B,10.172.240.45,2C:9D:1E:2D:17:EA,--,VRP5.160 V200R005C10,25026061283,03/15/2017 12:21:34,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.45,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-56-Proletarka.PYATK,ATN910B,10.172.240.56,AC:61:75:A6:D3:4A,--,VRP5.160 V200R005C10,25026100261,03/15/2017 12:27:47,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.56,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-38-KarlaMarksa14.PYATK,ATN910B,10.172.240.38,2C:9D:1E:AE:64:F6,--,VRP5.160 V200R005C10,25026064246,03/15/2017 12:39:57,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.38,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-46-Chekhova83.STV,ATN910B,10.173.28.46,2C:9D:1E:AE:5F:9E,--,VRP5.160 V200R005C10,25026100099,03/15/2017 12:53:07,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.46,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-26-Popova16.STV,ATN910B,10.173.28.26,04:9F:CA:1E:B0:52,--,VRP5.160 V200R005C10,25026063264,03/15/2017 12:56:59,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.26,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-47-Nadezhdensky9b.STV,ATN910B,10.173.28.47,2C:9D:1E:AE:62:11,--,VRP5.160 V200R005C10,25026061269,03/15/2017 12:57:24,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.47,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-82-50LetVLKSM3_6.STV,ATN910B,10.173.28.82,04:9F:CA:1E:A8:F9,--,VRP5.160 V200R005C10,25026066294,03/15/2017 12:58:05,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.82,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-86-Dovatorcev43_2.STV,ATN910B,10.173.28.86,AC:61:75:21:25:96,--,VRP5.160 V200R005C10,25026066257,03/15/2017 12:58:10,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.86,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-87-Frolenko22.STV,ATN910B,10.173.28.87,2C:9D:1E:AE:63:2E,--,VRP5.160 V200R005C10,25026100118,03/15/2017 12:58:11,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.87,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-88-Osipenko70.STV,ATN910B,10.173.28.88,2C:9D:1E:AE:5F:8B,--,VRP5.160 V200R005C10,25026061272,03/15/2017 12:58:12,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.88,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-89-Michurina55.STV,ATN910B,10.173.28.89,2C:9D:1E:AE:61:66,--,VRP5.160 V200R005C10,25026063278,03/15/2017 12:58:14,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.89,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-90-8marta176.STV,ATN910B,10.173.28.90,2C:9D:1E:AE:62:CF,--,VRP5.160 V200R005C10,25026063218,03/15/2017 12:58:15,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.90,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-91-Pushkina65.STV,ATN910B,10.173.28.91,AC:61:75:A6:CC:50,--,VRP5.160 V200R005C10,25026100212,03/15/2017 12:58:16,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.91,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-103-Dzerzhinskogo105.STV,ATN910B,10.173.28.103,2C:9D:1E:2D:15:3E,--,VRP5.160 V200R005C10,25026063283,03/15/2017 12:58:30,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.103,Normal,--,--,--,TYPE2,--,--,ATN910B
acc55-6-Tatarka_Ptichnik.STV,S5300,10.173.228.181,2C:9D:1E:C3:84:10,--,VRP5.150 V200R005C00,acc55-6-Tatarka_Ptichnik.STV,03/15/2017 14:55:54,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC500 SPH011,-,--,Normal,--,--,--,TYPE3,--,--,S5328C-EI-24S
atn2-11-Tolyatti203.PYATK,ATN910B,10.172.240.11,2C:9D:1E:AE:5D:E9,--,VRP5.160 V200R005C10,25026100174,03/17/2017 06:18:05,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.11,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-12-Pestova36.PYATK,ATN910B,10.172.240.12,2C:9D:1E:AE:61:FE,--,VRP5.160 V200R005C10,25026064214,03/17/2017 06:18:06,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.12,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-49-LesnayaPolyana.PYATK,ATN910B,10.172.240.49,04:9F:CA:1E:BA:6A,--,VRP5.160 V200R005C10,25026062202,03/17/2017 11:49:52,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.49,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-50-Avtostar.PYATK,ATN910B,10.172.240.50,2C:9D:1E:AE:65:09,--,VRP5.160 V200R005C10,25026064203,03/17/2017 11:49:54,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.50,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-8-Gagarina39.PYATK,ATN910B,10.172.240.8,2C:9D:1E:AE:5E:22,--,VRP5.160 V200R005C10,25026100003,03/17/2017 11:58:16,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.8,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-9-Fevralskaya54.PYATK,ATN910B,10.172.240.9,AC:61:75:A6:D3:5D,--,VRP5.160 V200R005C10,25026064226,03/17/2017 11:58:18,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.9,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-54-Dovatortsev36_MKS.STV,ATN910B,10.173.28.54,2C:9D:1E:AE:5E:48,--,VRP5.160 V200R005C10,25026066284,03/17/2017 12:46:52,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.54,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-125-Lesnaya16.DEMINO,ATN910B,10.173.28.125,AC:61:75:21:2A:56,--,VRP5.160 V200R005C10,25026065279,03/17/2017 12:49:29,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.125,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-130-TatarkaKRTPC.STV,ATN910B,10.173.28.130,2C:9D:1E:AE:62:24,--,VRP5.160 V200R005C10,25026066259,03/17/2017 12:55:20,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.130,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-126-Yzhnii-Obhod-RTK.STV,ATN910B,10.173.28.126,04:9F:CA:1E:B2:EB,--,VRP5.160 V200R005C10,25026066263,03/17/2017 13:18:59,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.126,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-29-Vavilova40.STV,ATN910B,10.173.28.29,AC:61:75:21:2B:AC,--,VRP5.160 V200R005C10,25026066267,03/17/2017 13:26:50,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.29,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-30-Trunova71.STV,ATN910B,10.173.28.30,A4:DC:BE:15:89:CF,--,VRP5.160 V200R005C10,25026061276,03/17/2017 13:26:51,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.30,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-38-Dzerzhinskogo135.STV,ATN910B,10.173.28.38,AC:61:75:A6:D2:B2,--,VRP5.160 V200R005C10,25026066282,03/17/2017 13:33:37,2,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.38,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-2-Lomonosova25.STV,ATN910B,10.173.28.2,2C:9D:1E:AE:62:83,--,VRP5.160 V200R005C10,25026066279,03/17/2017 13:38:11,1,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.2,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-2-Kirova63.PYATK,ATN910B,10.172.240.2,04:27:58:94:9C:14,--,VRP5.160 V200R005C10,25026062210,03/21/2017 15:52:25,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.2,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-192-5KM.MINVD,ATN910B,10.172.240.192,04:9F:CA:1E:AF:E0,--,VRP5.160 V200R005C10,25026062271,03/21/2017 15:57:04,0,Normal,MEN MinVody,Physical Root / South / Stavropol / MEN MinVody,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.192,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-185-Stavropolskaya25.MINVD,ATN910B,10.172.240.185,AC:61:75:A6:D2:66,--,VRP5.160 V200R005C10,25026063297,03/21/2017 15:58:30,0,Normal,MEN MinVody,Physical Root / South / Stavropol / MEN MinVody,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.185,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-1-Lenina406.STV,ATN910B,10.173.28.1,2C:9D:1E:AE:63:7A,--,VRP5.160 V200R005C10,25026066271,03/21/2017 16:04:48,1,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.1,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-184-BashnyaSTS.NVAL,ATN910B,10.173.28.184,AC:61:75:21:25:CF,--,VRP5.160 V200R005C10,25026066288,03/27/2017 11:51:49,0,Normal,MEN Novoaleksandrovsk,Physical Root / South / Stavropol / MEN Novoaleksandrovsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.184,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-144-Trunovskiy-Donskoe.DONSK,ATN910B,10.173.28.144,2C:9D:1E:AE:5F:D7,--,VRP5.160 V200R005C10,25026065643,03/28/2017 00:17:02,1,Normal,MEN Donskoe,Physical Root / South / Stavropol / MEN Donskoe,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.144,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-58-Stankoterm.PYATK,ATN910B,10.172.240.58,2C:9D:1E:2D:16:94,--,VRP5.160 V200R005C10,25026102376,03/28/2017 00:27:37,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.58,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-146-Beshpagir.GRCH,ATN910B,10.173.28.146,2C:9D:1E:2D:14:80,--,VRP5.160 V200R005C10,25026065638,03/28/2017 00:41:11,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.146,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-4-Malygina5.PYATK,ATN910B,10.172.240.4,AC:61:75:A6:D3:A9,--,VRP5.160 V200R005C10,25026064201,04/03/2017 22:49:26,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.4,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-13-StrelkovojDivisii16.PYATK,ATN910B,10.172.240.13,2C:9D:1E:2D:14:34,--,VRP5.160 V200R005C10,25026100307,04/03/2017 22:50:01,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.13,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-14-Kalinina9.PYATK,ATN910B,10.172.240.14,AC:61:75:A6:CB:46,--,VRP5.160 V200R005C10,25026063239,04/03/2017 22:52:28,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.14,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-40-Bulvarnaya46.PYATK,ATN910B,10.172.240.40,AC:61:75:A6:CD:DF,--,VRP5.160 V200R005C10,25026064228,04/03/2017 22:57:12,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.40,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-7-Kirova52.PYATK,ATN910B,10.172.240.7,04:9F:CA:1E:AF:81,--,VRP5.160 V200R005C10,25026100006,04/03/2017 23:02:57,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.7,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-39-Ukrainskaya48.PYATK,ATN910B,10.172.240.39,2C:9D:1E:AE:61:1A,--,VRP5.160 V200R005C10,25026100084,04/03/2017 23:11:43,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.39,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-15-KRTPC.PYATK,ATN910B,10.172.240.15,04:9F:CA:1E:B4:41,--,VRP5.160 V200R005C10,25026100008,04/03/2017 23:16:52,1,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.15,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-24-SovetskojArmii127.PYATK,ATN910B,10.172.240.24,04:9F:CA:1E:B9:F8,--,VRP5.160 V200R005C10,25026064212,04/03/2017 23:22:10,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.24,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-128-Yzhnii-Obhod-MF.STV,ATN910B,10.173.28.128,2C:9D:1E:AE:62:F5,--,VRP5.160 V200R005C10,25026103682,04/13/2017 00:18:13,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.128,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-156-KRTPC.IPTV,ATN910B,10.173.28.156,AC:61:75:A6:CE:51,--,VRP5.160 V200R005C10,25026065218,04/13/2017 12:00:57,0,Normal,MEN Ipatovo,Physical Root / South / Stavropol / MEN Ipatovo,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.156,Normal,--,--,--,TYPE2,--,--,ATN910B
acc1-3-Zavetnaya16.SVTG,S3300,10.173.230.10,54:89:98:14:C9:D8,--,VRP5.70 V100R006C00,acc1-3-Zavetnaya16.SVTG,04/17/2017 11:47:49,1,Normal,MEN Svetlograd,Physical Root / South / Stavropol / MEN Svetlograd,acc1-3-Zavetnaya16.SVTG,Added By Manual,SPC500 SPH002,-,--,Normal,--,--,--,Enhanced Subrack,--,--,S3328TP-EI
acc1-4-Visotnaya1.SVTG,S3300,10.173.230.11,CC:CC:81:58:E9:1D,--,VRP5.70 V100R005C01,acc1-4-Visotnaya1.SVTG,04/17/2017 11:50:25,1,Normal,MEN Svetlograd,Physical Root / South / Stavropol / MEN Svetlograd,acc1-4-Visotnaya1.SVTG,Added By Manual,SPC100 SPH015,-,--,Normal,--,--,--,Enhanced Subrack,--,--,S3328TP-EI
atn3-84-Lenina282.STV,ATN910B,10.173.28.84,AC:61:75:21:24:79,--,VRP5.160 V200R005C10,25026066255,04/17/2017 13:16:11,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.84,Normal,--,--,--,TYPE2,--,--,ATN910B
acc1-9-Stroitelei.GEORG,S5300,10.173.217.24,2C:9D:1E:C3:85:20,--,VRP5.150 V200R005C00,acc1-9-Stroitelei.GEORG,04/17/2017 15:29:37,0,Normal,MEN Georgievsk,Physical Root / South / Stavropol / MEN Georgievsk,-,The NE is created through auto discovery.,SPC500 SPH011,-,--,Normal,--,--,--,TYPE3,--,--,S5328C-EI-24S
atn3-24-Buinakskogo1.STV,ATN910B,10.173.28.24,2C:9D:1E:AE:63:B3,--,VRP5.160 V200R005C10,25026100292,04/18/2017 10:25:14,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.24,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-23-Brusneva9.STV,ATN910B,10.173.28.23,2C:9D:1E:2D:1A:24,--,VRP5.160 V200R005C10,25026066277,04/18/2017 11:43:42,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.23,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-27-Brusneva6_1.STV,ATN910B,10.173.28.27,AC:61:75:21:26:54,--,VRP5.160 V200R005C10,25026102389,04/18/2017 11:49:36,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.27,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-33-Lubimaya20.STV,ATN910B,10.173.28.33,AC:61:75:A6:CB:33,--,VRP5.160 V200R005C10,25026101455,04/18/2017 13:28:51,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.33,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-25-Lopirina.STV,ATN910B,10.173.28.25,2C:9D:1E:2D:19:9F,--,VRP5.160 V200R005C10,25026061278,04/18/2017 14:28:46,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.25,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-28-Prigirodnaya70.STV,ATN910B,10.173.28.28,A4:DC:BE:15:99:FD,--,VRP5.160 V200R005C10,25026063217,04/18/2017 17:09:49,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.28,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-31-Prigorodnaya226.STV,ATN910B,10.173.28.31,AC:61:75:21:2A:7C,--,VRP5.160 V200R005C10,25026065636,04/18/2017 18:10:27,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.31,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-32-Chapaeva4.STV,ATN910B,10.173.28.32,AC:61:75:A6:CA:88,--,VRP5.160 V200R005C10,25026066286,04/18/2017 18:25:53,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.32,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-93-Kulakova24a.STV,ATN910B,10.173.28.93,AC:61:75:21:22:9E,--,VRP5.160 V200R005C10,25026101505,04/18/2017 19:01:05,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.93,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-18-Sheboldaeva2a.STV,ATN910B,10.173.28.18,2C:9D:1E:AE:5D:D6,--,VRP5.160 V200R005C10,25026061266,04/19/2017 11:26:29,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.18,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-17-Kulakova27_2.STV,ATN910B,10.173.28.17,2C:9D:1E:2D:1A:37,--,VRP5.160 V200R005C10,25026062250,04/19/2017 12:42:10,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.17,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-21-Vasileva9.STV,ATN910B,10.173.28.21,2C:9D:1E:2D:17:78,--,VRP5.160 V200R005C10,25026100294,04/19/2017 15:33:42,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.21,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-19-Kulakova16_1.STV,ATN910B,10.173.28.19,2C:9D:1E:AE:5E:35,--,VRP5.160 V200R005C10,25026065640,04/19/2017 16:03:04,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.19,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-22-Kulakova14d.STV,ATN910B,10.173.28.22,AC:61:75:21:27:E3,--,VRP5.160 V200R005C10,25026104951,04/19/2017 16:31:20,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.22,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-48-Krasnodarskiy20.STV,ATN910B,10.173.28.48,AC:61:75:21:2A:30,--,VRP5.160 V200R005C10,25026066299,04/20/2017 11:28:49,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.48,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-45-Leningradskiy24.STV,ATN910B,10.173.28.45,AC:61:75:21:25:70,--,VRP5.160 V200R005C10,25026063236,04/20/2017 12:33:53,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.45,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-50-Komsomolskaya48.STV,ATN910B,10.173.28.50,2C:9D:1E:AE:64:4B,--,VRP5.160 V200R005C10,25026066290,04/20/2017 12:48:51,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.50,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-49-Chehova13.STV,ATN910B,10.173.28.49,AC:61:75:A6:CA:16,--,VRP5.160 V200R005C10,25026100347,04/20/2017 13:51:39,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.49,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-138-KRTPC.BLGD,ATN910B,10.173.28.138,04:9F:CA:1E:B0:C4,--,VRP5.160 V200R005C10,25026065252,04/21/2017 10:59:44,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.138,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-115-Grazhdanskaya9.STV,ATN910B,10.173.28.115,AC:61:75:A6:CE:3E,--,VRP5.160 V200R005C10,25026100311,04/24/2017 14:48:35,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.115,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-116-Grazhdanskaya9.STV,ATN910B,10.173.28.116,2C:9D:1E:2D:16:CD,--,VRP5.160 V200R005C10,25026100311,04/24/2017 14:49:32,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.116,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-137-Voitika-kot.ALKS,ATN910B,10.173.28.137,AC:61:75:A6:D2:9F,--,VRP5.160 V200R005C10,25026062280,04/24/2017 16:07:06,0,Normal,MEN Alexandrovskoe,Physical Root / South / Stavropol / MEN Alexandrovskoe,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.137,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-117-Cirk.STV,ATN910B,10.173.28.117,2C:9D:1E:AE:61:40,--,VRP5.160 V200R005C10,25026066256,04/24/2017 16:27:58,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.117,Normal,--,--,--,TYPE2,--,--,ATN910B
